"","decimalLatitude","decimalLongitude","eventDate","scientificName","taxonConceptID","recordID","dataResourceName","occurrenceStatus"
"1",-35,117.8,NA,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","93541918-93b4-42aa-b079-6fd9678882f9","Western Australian Museum provider for OZCAM","PRESENT"
"2",-35,116.7,NA,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","c817e2b7-4229-479a-a5fd-976e26d4342e","Western Australian Museum provider for OZCAM","PRESENT"
"3",-35,117.8,NA,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ad081dbe-c73b-4add-acd7-6f53467bea13","Western Australian Museum provider for OZCAM","PRESENT"
"4",-34.8,117,NA,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","9d2b612c-614c-46da-90a1-9774bd15aa99","Western Australian Museum provider for OZCAM","PRESENT"
"5",-34.8,117,NA,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","8a924dad-11e3-4ac4-8495-9b6d678925dd","Western Australian Museum provider for OZCAM","PRESENT"
"6",-34.8,117.7,NA,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","f3b6b9a1-5ede-4df1-94d9-769026445b6f","Western Australian Museum provider for OZCAM","PRESENT"
"7",-34.75405,136.0055,2000-11-07,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","2cc6af35-9772-4ec0-9af1-d0f3de89823a","SA Fauna","PRESENT"
"8",-34.75405,136.0055,2000-11-08,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","00c37918-b29c-4812-aafe-6349c53bd2d8","SA Fauna","PRESENT"
"9",-34.75405,136.0055,2001-11-08,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","645bbafc-2d7f-43ac-aad4-47621d0bef12","SA Fauna","PRESENT"
"10",-34.75405,136.0055,2001-03-21,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","f20aef81-48e4-428a-92fe-c24387acdc73","SA Fauna","PRESENT"
"11",-34.75405,136.0055,2000-11-08,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","5080244d-5e4a-4db7-a0bc-0380f2ab6636","SA Fauna","PRESENT"
"12",-34.75405,136.0055,2001-03-21,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","0bf88e9c-6e99-49de-b54c-487f5a0c7d88","SA Fauna","PRESENT"
"13",-34.75405,136.0055,2000-11-10,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","9d886bd0-8c6d-41d5-98c3-59d7357a0cc3","SA Fauna","PRESENT"
"14",-34.75405,136.0055,1999-11-09,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","8b2170d6-b3ac-4621-9ec8-558d3ca5ba6b","SA Fauna","PRESENT"
"15",-34.75405,136.0055,2001-11-08,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","29183d77-e2fa-4f76-9e05-9ab5fd8d438e","SA Fauna","PRESENT"
"16",-34.75405,136.0055,2000-11-09,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","6352b374-1937-4042-a343-bf4b780ecb8f","SA Fauna","PRESENT"
"17",-34.74323,135.97386,2001-03-22,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","8e947e49-2930-4177-add3-89b5d162fe8b","SA Fauna","PRESENT"
"18",-34.53309,139.43952,2013-07-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","d081f728-77fa-4c45-92c5-2348ec0f987b","SA Fauna","PRESENT"
"19",-34.53309,139.43952,2013-07-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","bfcdeca4-87fd-4156-a481-d748d20c41a0","SA Fauna","PRESENT"
"20",-34.53297,139.44243,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ad4e0046-d38f-4716-b12a-af4c66364cc8","SA Fauna","PRESENT"
"21",-34.53297,139.44243,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","9e30c5f4-154e-40a2-879c-f194323a8893","SA Fauna","PRESENT"
"22",-34.53285,139.44439,2013-07-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","d75a02be-bfdc-4fcb-a631-1d05d9e53467","SA Fauna","PRESENT"
"23",-34.53285,139.44439,2013-07-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","0f765509-2a8d-44a9-ab60-f0111e09f46f","SA Fauna","PRESENT"
"24",-34.53285,139.44439,2013-07-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","22240dac-adbd-4ff7-a0b1-d833ad1ac1df","SA Fauna","PRESENT"
"25",-34.53272,139.44745,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","dcf1f057-c033-44ee-a58c-526c7ca3729d","SA Fauna","PRESENT"
"26",-34.53272,139.44745,2016-05-04,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","b02f6c8f-45c6-48e8-a9d4-bce6fc24e045","SA Fauna","PRESENT"
"27",-34.53264,139.44815,2013-07-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","6ace480b-7a3d-4551-bc67-f4aa2b7ea511","SA Fauna","PRESENT"
"28",-34.53264,139.44815,2013-07-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","6eef5861-b83b-4ed2-bb54-68ae2a364945","SA Fauna","PRESENT"
"29",-34.53254,139.45536,2021-03-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","f65ffee6-fc1e-496f-9d57-cb4998c798f1","SA Fauna","PRESENT"
"30",-34.53254,139.45536,2021-09-02,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","9f298db9-d9de-4b07-8392-d2f66f945deb","SA Fauna","PRESENT"
"31",-34.53254,139.45536,2021-09-01,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","64f9cada-c1e3-4d97-a3f9-ddb72f65a3ec","SA Fauna","PRESENT"
"32",-34.53254,139.45536,2021-09-01,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","5add971b-56b5-456c-ba4b-108b577e7625","SA Fauna","PRESENT"
"33",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ac910ff1-9865-4913-a7b6-920be8b9a337","SA Fauna","PRESENT"
"34",-34.53254,139.45536,2021-08-31,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","75f96924-bad2-468d-8ca6-a8f9171f462f","SA Fauna","PRESENT"
"35",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","cc7b52d4-d148-4add-a424-f3f2c8a9167e","SA Fauna","PRESENT"
"36",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ae37b6ae-6e63-4d58-af29-3c7e2f6059bd","SA Fauna","PRESENT"
"37",-34.53254,139.45536,2021-08-31,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","76e0fc0e-237f-460d-aca6-c36dd20d61e1","SA Fauna","PRESENT"
"38",-34.53254,139.45536,2021-08-31,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","bc70a7e4-9706-48ef-875f-484fcb06e804","SA Fauna","PRESENT"
"39",-34.53254,139.45536,2021-08-31,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","f1d1322a-1c34-48ff-8029-0d5bf19b4e04","SA Fauna","PRESENT"
"40",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","4ac1505e-5c92-4d9d-8d63-3cac54a2315e","SA Fauna","PRESENT"
"41",-34.53254,139.45074,2014-04-15,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","e5fed407-581a-4e27-b101-11b9fe959fb9","SA Fauna","PRESENT"
"42",-34.53254,139.45536,2021-03-26,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","cd71c597-28c0-4905-84fe-a0b02f74d235","SA Fauna","PRESENT"
"43",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","5f6906af-b5ce-4ec6-a8d7-8a7d97a565fa","SA Fauna","PRESENT"
"44",-34.53254,139.45536,2021-08-31,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","34c9982f-2145-4c07-9dbd-eca4bb39a378","SA Fauna","PRESENT"
"45",-34.53254,139.45536,2021-09-01,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","3662d1e1-615e-4d47-9dab-250f7b3b702d","SA Fauna","PRESENT"
"46",-34.53254,139.45536,2021-03-26,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","fde9c471-b81f-47ba-a5ec-a5ea1663f11c","SA Fauna","PRESENT"
"47",-34.53254,139.45536,2021-03-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","e6292f0e-85c4-4825-9e3c-b817fb29ade3","SA Fauna","PRESENT"
"48",-34.53254,139.45536,2021-03-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","654b5ae1-b46f-4e7c-9904-26effc17e263","SA Fauna","PRESENT"
"49",-34.53254,139.45536,2021-03-26,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","696d242c-1e59-4a0d-9fb8-eb89046111cd","SA Fauna","PRESENT"
"50",-34.53254,139.45536,2021-08-30,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","d52b34e2-3cbd-4750-a33a-6f9314339245","SA Fauna","PRESENT"
"51",-34.53254,139.45536,2021-03-26,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","bfc46f63-7f34-44b6-b80a-d860d32cc06a","SA Fauna","PRESENT"
"52",-34.53254,139.45536,2021-08-31,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","8bcecf29-2dfb-49ec-a23b-22f523da5e0a","SA Fauna","PRESENT"
"53",-34.53254,139.45536,2021-03-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","5857ce1a-7058-4cc8-b6ed-bb715861c454","SA Fauna","PRESENT"
"54",-34.53254,139.45536,2021-03-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ad611395-0d53-49ea-816f-ea78c61087ba","SA Fauna","PRESENT"
"55",-34.53254,139.45536,2021-03-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","8ae179a7-7b9d-4261-b72d-102734c820b6","SA Fauna","PRESENT"
"56",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","25d107f2-2184-45b9-bcba-9c3a21d93313","SA Fauna","PRESENT"
"57",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","fe50682b-2f7a-4f03-8e24-acf3a7f79198","SA Fauna","PRESENT"
"58",-34.53254,139.45536,2021-09-01,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","420ebbe4-0e5d-4a60-b599-f267ef11d8ab","SA Fauna","PRESENT"
"59",-34.53254,139.45536,2021-08-31,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","dfad50c4-095f-43c9-88ed-e57756ea8777","SA Fauna","PRESENT"
"60",-34.53254,139.45536,2021-08-30,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","eeccf3a0-ad88-48d2-8202-742b896a3e27","SA Fauna","PRESENT"
"61",-34.53254,139.45536,2021-03-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","0136b0e7-1a89-4265-bc5f-bfa32b2aa261","SA Fauna","PRESENT"
"62",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","39c6a1aa-53da-491c-9f77-ee25a29e34e0","SA Fauna","PRESENT"
"63",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","c0511f6f-7fc0-4e91-bf0e-1b7c330b1ba7","SA Fauna","PRESENT"
"64",-34.53254,139.45536,2021-03-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ee60bc5a-79f8-4a47-bf73-11dc78c07591","SA Fauna","PRESENT"
"65",-34.53249,139.45242,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","4f7f1b75-263a-458c-9688-94b52d0c1e7a","SA Fauna","PRESENT"
"66",-34.53249,139.45242,2016-05-03,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","efe2733b-3706-4183-bfbb-46d5f371b2fe","SA Fauna","PRESENT"
"67",-34.53249,139.45242,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","3c42f026-6090-49ef-a83e-a9e8abeee965","SA Fauna","PRESENT"
"68",-34.53233,139.45506,2013-07-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","a610f40e-4c4c-489f-8050-71f75269a07b","SA Fauna","PRESENT"
"69",-34.53233,139.45506,2013-07-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","a4503e62-3ee9-40e4-a619-f60cd556e05e","SA Fauna","PRESENT"
"70",-34.53233,139.45506,2013-07-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","c483027b-9ac9-4214-a752-dfe4ae8f4f96","SA Fauna","PRESENT"
"71",-34.53225,139.45727,2016-05-04,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","1cb2953d-6426-4754-a29c-bd55aa8bb9c5","SA Fauna","PRESENT"
"72",-34.53225,139.45727,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","9d3fcb8f-a45a-4493-b781-b424dd095a70","SA Fauna","PRESENT"
"73",-34.53225,139.45727,2016-05-03,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","bcf315fd-5185-4bbc-863e-09fbf4496247","SA Fauna","PRESENT"
"74",-34.53225,139.45727,2016-05-04,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","15b64200-17f1-43dc-8c73-802ec77939ca","SA Fauna","PRESENT"
"75",-34.53225,139.45727,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","e60f7b3a-1e8c-4405-a78b-b969fd7923c8","SA Fauna","PRESENT"
"76",-34.53225,139.45727,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ac2ace19-6f6d-4303-81e6-e6d8513744c5","SA Fauna","PRESENT"
"77",-34.53225,139.45727,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","6206f314-9aea-4152-9df7-9ec4f681b3ab","SA Fauna","PRESENT"
"78",-34.53207,139.45976,2013-07-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","9981d1a5-6aa8-4fb3-8441-0e928ab29c38","SA Fauna","PRESENT"
"79",-34.53207,139.45976,2013-07-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","e56340c1-ca07-463a-9cdd-a0511ba6acef","SA Fauna","PRESENT"
"80",-34.53207,139.45976,2013-07-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","08d7bd11-3e60-40e8-8fed-e14fe5eaf42c","SA Fauna","PRESENT"
"81",-34.53196,139.46214,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","78b7847b-5715-4e90-87b5-d5e82a3334f2","SA Fauna","PRESENT"
"82",-34.53196,139.46214,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","e298df6a-417c-4b85-b166-bdfc2e7c9e27","SA Fauna","PRESENT"
"83",-34.53196,139.46214,2016-05-03,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","551fde29-a70f-4280-82da-95cd7cbe91cf","SA Fauna","PRESENT"
"84",-34.53196,139.46214,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","246268ca-5aaa-499a-9204-07da3c8d9c69","SA Fauna","PRESENT"
"85",-34.53196,139.46214,2016-05-04,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","49e56b49-e96a-4cb3-8b83-f7370869b655","SA Fauna","PRESENT"
"86",-34.53196,139.46214,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","f66ccf43-4d56-4148-a4af-75ec2e2119ae","SA Fauna","PRESENT"
"87",-34.53196,139.46214,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","08748cca-3b7f-4bb6-9bae-7c89f2f93206","SA Fauna","PRESENT"
"88",-34.53187,139.46472,2013-07-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ef6a12e0-fcaf-4241-8089-92b6d0622841","SA Fauna","PRESENT"
"89",-34.53187,139.46472,2013-07-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","06ee3719-bf2c-4946-84f9-55d6039dc758","SA Fauna","PRESENT"
"90",-34.53187,139.46472,2013-07-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","80e9c0f8-7d4f-4af9-a184-42c5015ad371","SA Fauna","PRESENT"
"91",-34.53187,139.46472,2013-07-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","870d6522-44ea-42f7-9b8d-4c7576785a72","SA Fauna","PRESENT"
"92",-34.53177,139.46703,2016-05-03,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","2ecaddae-69d5-480a-8778-6dbd8c13fbe6","SA Fauna","PRESENT"
"93",-34.53177,139.46703,2016-05-03,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","832c177e-90da-41fd-968d-87274eccb6fe","SA Fauna","PRESENT"
"94",-34.53177,139.46703,2016-05-03,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","8a79f899-2358-4a96-82af-772437dce50d","SA Fauna","PRESENT"
"95",-34.53177,139.46703,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","e609b234-c04f-4ec1-bca4-b242d85b46f4","SA Fauna","PRESENT"
"96",-34.53177,139.46703,2016-05-06,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","20da1977-a947-40b8-8035-808a01f89f97","SA Fauna","PRESENT"
"97",-34.53177,139.46703,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","ef9b9286-2a75-48e8-aed8-649af95ea438","SA Fauna","PRESENT"
"98",-34.53177,139.46703,2016-05-04,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","557fa9d7-1cd5-4c1a-9347-322142785d33","SA Fauna","PRESENT"
"99",-34.53177,139.46703,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","c97933c5-6d61-4c57-a84c-527739264a84","SA Fauna","PRESENT"
"100",-34.53177,139.46703,2016-05-04,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","f0c863ed-78cc-43ae-b65e-c2e6408148dc","SA Fauna","PRESENT"
"101",-34.53167,139.46944,2014-03-18,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","093dc227-38d1-4880-9b01-5d0673b101ce","SA Fauna","PRESENT"
"102",-34.53163,139.47047,2014-04-15,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","35e21cfc-ecae-4360-a853-9424eeacf942","SA Fauna","PRESENT"
"103",-34.53158,139.47059,2013-07-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","2f69f9ce-2144-41f2-a1bb-b979b42671ff","SA Fauna","PRESENT"
"104",-34.53158,139.47059,2013-07-25,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","3be627ec-6fc2-4cb8-a5da-40bed8bac887","SA Fauna","PRESENT"
"105",-34.53158,139.47059,2013-07-24,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","be35e1cc-05f3-404d-be8f-cbceefbad787","SA Fauna","PRESENT"
"106",-34.53158,139.47059,2013-07-23,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","892ae4b5-6f0a-43bd-8c52-3a1c3238428a","SA Fauna","PRESENT"
"107",-34.53152,139.47207,2016-05-05,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","a0d5ec62-4c0c-4770-a8d5-f5381e58da5b","SA Fauna","PRESENT"
"108",-34.53152,139.47207,2016-05-04,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","bdb2553a-9d8b-4f7a-a4ec-5675eb88227d","SA Fauna","PRESENT"
"109",-34.53152,139.47207,2016-05-04,"Bettongia penicillata ogilbyi","https://biodiversity.org.au/afd/taxa/66b247d4-b91b-46f4-9b2a-4e04a3b242dd","9a6d0544-a550-4c97-8715-24cb5a0519b1","SA Fauna","PRESENT"
